3.155101525767697174e-02,5.964794255604063955e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.219868696953552434e-02,1.213005131122713576e-01,5.215611376388291226e-02,2.187377562044865234e-02
0.000000000000000000e+00,3.050609053280450844e-02,1.594666081881371822e-01,8.705224034675496103e-03
0.000000000000000000e+00,5.350148432712473895e-02,8.104641920038918590e-02,1.747343548579439465e-01
